Unnamed: 0,subj1,subj2,expected-consistency,observed-consistency,cohens-kappa,condition
2019,age3-,age5-,0.4832,0.72,0.458204334365325,10-12 vs. Adults
2052,age3-,vgg19-,0.6176,0.64,0.058577405857740523,10-12 vs. DNNs
2053,age3-,BiTM_resnetv2_152x2-,0.4832,0.64,0.3034055727554181,10-12 vs. DNNs
2060,age3-,ResNeXt101_32x16d_swsl-,0.4832,0.56,0.148606811145511,10-12 vs. DNNs
2065,age3-,resnext101_32x8d-,0.6176,0.56,-0.15062761506276148,10-12 vs. DNNs
2068,age3-,swag_regnety_128gf_in1k-,0.4496,0.68,0.4186046511627908,10-12 vs. DNNs
2073,age2-,age2-,0.495,0.8,0.603960396039604,7-9 vs. 7-9
2074,age2-,age3-,0.5,0.7,0.3999999999999999,7-9 vs. 10-12
2075,age2-,age5-,0.498888888888889,0.7166666666666667,0.43458980044345896,7-9 vs. Adults
2076,age2-,age5-,0.5044444444444445,0.7,0.39461883408071735,7-9 vs. Adults
2077,age2-,age5-,0.4977777777777778,0.7333333333333333,0.4690265486725663,7-9 vs. Adults
2110,age2-,vgg19-,0.5288888888888889,0.5666666666666667,0.08018867924528306,7-9 vs. DNNs
2111,age2-,BiTM_resnetv2_152x2-,0.4955555555555555,0.7333333333333333,0.4713656387665198,7-9 vs. DNNs
2118,age2-,ResNeXt101_32x16d_swsl-,0.5022222222222222,0.7333333333333333,0.4642857142857142,7-9 vs. DNNs
2123,age2-,resnext101_32x8d-,0.5288888888888889,0.5,-0.06132075471698105,7-9 vs. DNNs
2126,age2-,swag_regnety_128gf_in1k-,0.48,0.6,0.23076923076923075,7-9 vs. DNNs
2131,age2-,age3-,0.4976,0.68,0.3630573248407644,7-9 vs. 10-12
2132,age2-,age5-,0.5088888888888888,0.8,0.5927601809954752,7-9 vs. Adults
2133,age2-,age5-,0.5,0.7,0.3999999999999999,7-9 vs. Adults
2134,age2-,age5-,0.5111111111111111,0.8166666666666667,0.625,7-9 vs. Adults
2167,age2-,vgg19-,0.44222222222222224,0.4666666666666667,0.04382470119521911,7-9 vs. DNNs
2168,age2-,BiTM_resnetv2_152x2-,0.5133333333333333,0.7333333333333333,0.4520547945205479,7-9 vs. DNNs
2175,age2-,ResNeXt101_32x16d_swsl-,0.4933333333333334,0.65,0.30921052631578944,7-9 vs. DNNs
2180,age2-,resnext101_32x8d-,0.44222222222222224,0.4,-0.07569721115537849,7-9 vs. DNNs
2183,age2-,swag_regnety_128gf_in1k-,0.5311111111111111,0.7333333333333333,0.4312796208530805,7-9 vs. DNNs
2188,age3-,age5-,0.5072000000000001,0.84,0.6753246753246752,10-12 vs. Adults
2189,age3-,age5-,0.488,0.6,0.21874999999999986,10-12 vs. Adults
2190,age3-,age5-,0.4928,0.8,0.6056782334384859,10-12 vs. Adults
2223,age3-,vgg19-,0.5456000000000001,0.6,0.11971830985915473,10-12 vs. DNNs
2224,age3-,BiTM_resnetv2_152x2-,0.4832,0.64,0.303405572755418,10-12 vs. DNNs
2231,age3-,ResNeXt101_32x16d_swsl-,0.5024,0.72,0.4372990353697749,10-12 vs. DNNs
2236,age3-,resnext101_32x8d-,0.5552,0.52,-0.07913669064748204,10-12 vs. DNNs
2239,age3-,swag_regnety_128gf_in1k-,0.4832,0.8,0.6130030959752323,10-12 vs. DNNs
2244,age5-,age5-,0.496875,0.7125,0.4285714285714287,Adults vs. Adults
2245,age5-,age5-,0.50625,0.8375,0.6708860759493671,Adults vs. Adults
2278,age5-,vgg19-,0.446875,0.4625,0.02824858757062147,Adults vs. DNNs
2279,age5-,BiTM_resnetv2_152x2-,0.5109375,0.675,0.3354632587859425,Adults vs. DNNs
2286,age5-,ResNeXt101_32x16d_swsl-,0.496875,0.6125,0.22981366459627345,Adults vs. DNNs
2291,age5-,resnext101_32x8d-,0.446875,0.4375,-0.016949152542372926,Adults vs. DNNs
2294,age5-,swag_regnety_128gf_in1k-,0.5328125,0.65,0.2508361204013378,Adults vs. DNNs
2299,age5-,age5-,0.4975,0.725,0.4527363184079602,Adults vs. Adults
2332,age5-,vgg19-,0.52125,0.55,0.06005221932114894,Adults vs. DNNs
2333,age5-,BiTM_resnetv2_152x2-,0.495625,0.7625,0.5291201982651796,Adults vs. DNNs
2340,age5-,ResNeXt101_32x16d_swsl-,0.50125,0.625,0.2481203007518797,Adults vs. DNNs
2345,age5-,resnext101_32x8d-,0.52125,0.525,0.007832898172323825,Adults vs. DNNs
2348,age5-,swag_regnety_128gf_in1k-,0.486875,0.5125,0.04993909866017054,Adults vs. DNNs
2385,age5-,vgg19-,0.4575,0.45,-0.01382488479262664,Adults vs. DNNs
2386,age5-,BiTM_resnetv2_152x2-,0.50875,0.7125,0.41475826972010177,Adults vs. DNNs
2393,age5-,ResNeXt101_32x16d_swsl-,0.4975,0.625,0.25373134328358216,Adults vs. DNNs
2398,age5-,resnext101_32x8d-,0.4575,0.4,-0.10599078341013814,Adults vs. DNNs
2401,age5-,swag_regnety_128gf_in1k-,0.52625,0.6625,0.28759894459102897,Adults vs. DNNs
3574,vgg19-,BiTM_resnetv2_152x2-,0.425625,0.4375,0.020674646354733445,DNNs vs. DNNs
3581,vgg19-,ResNeXt101_32x16d_swsl-,0.52125,0.55,0.06005221932114894,DNNs vs. DNNs
3586,vgg19-,resnext101_32x8d-,0.8612500000000001,0.85,-0.0810810810810818,DNNs vs. DNNs
3589,vgg19-,swag_regnety_128gf_in1k-,0.27687500000000004,0.2625,-0.01987899740708733,DNNs vs. DNNs
3600,BiTM_resnetv2_152x2-,ResNeXt101_32x16d_swsl-,0.495625,0.6625,0.3308550185873605,DNNs vs. DNNs
3605,BiTM_resnetv2_152x2-,resnext101_32x8d-,0.425625,0.4125,-0.022850924918389547,DNNs vs. DNNs
3608,BiTM_resnetv2_152x2-,swag_regnety_128gf_in1k-,0.5459375,0.65,0.22918100481761886,DNNs vs. DNNs
3710,ResNeXt101_32x16d_swsl-,resnext101_32x8d-,0.52125,0.55,0.06005221932114894,DNNs vs. DNNs
3713,ResNeXt101_32x16d_swsl-,swag_regnety_128gf_in1k-,0.486875,0.6375,0.2935444579780755,DNNs vs. DNNs
3758,resnext101_32x8d-,swag_regnety_128gf_in1k-,0.27687500000000004,0.2625,-0.01987899740708733,DNNs vs. DNNs
