Unnamed: 0,subj1,subj2,expected-consistency,observed-consistency,cohens-kappa,condition
1957,age3-,age3-,0.5,0.75,0.5,10-12 vs. 10-12
1958,age3-,age5-,0.5,0.8,0.6000000000000001,10-12 vs. Adults
1959,age3-,age5-,0.5,0.85,0.7,10-12 vs. Adults
1960,age3-,age5-,0.5,0.7,0.3999999999999999,10-12 vs. Adults
1993,age3-,vgg19-,0.5,0.55,0.10000000000000007,10-12 vs. DNNs
1994,age3-,BiTM_resnetv2_152x2-,0.5,0.65,0.30000000000000004,10-12 vs. DNNs
2001,age3-,ResNeXt101_32x16d_swsl-,0.5,0.65,0.30000000000000004,10-12 vs. DNNs
2006,age3-,resnext101_32x8d-,0.5,0.4,-0.2,10-12 vs. DNNs
2009,age3-,swag_regnety_128gf_in1k-,0.5,0.5,0.0,10-12 vs. DNNs
2014,age3-,age2-,0.53,0.75,0.4680851063829787,7-9 vs. 10-12
2015,age3-,age2-,0.5728,0.88,0.7191011235955056,7-9 vs. 10-12
2016,age3-,age3-,0.545,0.8,0.5604395604395604,10-12 vs. 10-12
2017,age3-,age5-,0.5728,0.72,0.34456928838951306,10-12 vs. Adults
2018,age3-,age5-,0.5392,0.84,0.6527777777777777,10-12 vs. Adults
2019,age3-,age5-,0.5616,0.84,0.6350364963503649,10-12 vs. Adults
2052,age3-,vgg19-,0.3712,0.4,0.04580152671755733,10-12 vs. DNNs
2053,age3-,BiTM_resnetv2_152x2-,0.6064,0.6,-0.016260162601626202,10-12 vs. DNNs
2060,age3-,ResNeXt101_32x16d_swsl-,0.5728,0.64,0.15730337078651693,10-12 vs. DNNs
2065,age3-,resnext101_32x8d-,0.4496,0.52,0.12790697674418608,10-12 vs. DNNs
2068,age3-,swag_regnety_128gf_in1k-,0.64,0.64,0.0,10-12 vs. DNNs
2073,age2-,age2-,0.6375000000000001,0.825,0.5172413793103446,7-9 vs. 7-9
2074,age2-,age3-,0.53,0.75,0.4680851063829787,7-9 vs. 10-12
2075,age2-,age5-,0.6083333333333333,0.8,0.4893617021276598,7-9 vs. Adults
2076,age2-,age5-,0.5916666666666666,0.8,0.5102040816326533,7-9 vs. Adults
2077,age2-,age5-,0.6333333333333334,0.8166666666666667,0.4999999999999998,7-9 vs. Adults
2110,age2-,vgg19-,0.2833333333333333,0.31666666666666665,0.04651162790697674,7-9 vs. DNNs
2111,age2-,BiTM_resnetv2_152x2-,0.6583333333333334,0.8,0.4146341463414634,7-9 vs. DNNs
2118,age2-,ResNeXt101_32x16d_swsl-,0.625,0.7666666666666667,0.3777777777777779,7-9 vs. DNNs
2123,age2-,resnext101_32x8d-,0.375,0.3333333333333333,-0.0666666666666667,7-9 vs. DNNs
2126,age2-,swag_regnety_128gf_in1k-,0.7249999999999999,0.7666666666666667,0.1515151515151521,7-9 vs. DNNs
2131,age2-,age3-,0.536,0.76,0.4827586206896552,7-9 vs. 10-12
2132,age2-,age5-,0.5938888888888889,0.8,0.5075239398084817,7-9 vs. Adults
2133,age2-,age5-,0.5722222222222222,0.8166666666666667,0.5714285714285714,7-9 vs. Adults
2134,age2-,age5-,0.6083333333333333,0.8666666666666667,0.6595744680851066,7-9 vs. Adults
2167,age2-,vgg19-,0.2977777777777778,0.2833333333333333,-0.02056962025316461,7-9 vs. DNNs
2168,age2-,BiTM_resnetv2_152x2-,0.6155555555555556,0.75,0.3497109826589594,7-9 vs. DNNs
2175,age2-,ResNeXt101_32x16d_swsl-,0.5866666666666666,0.7166666666666667,0.3145161290322583,7-9 vs. DNNs
2180,age2-,resnext101_32x8d-,0.4133333333333333,0.38333333333333336,-0.051136363636363584,7-9 vs. DNNs
2183,age2-,swag_regnety_128gf_in1k-,0.7094444444444443,0.7333333333333333,0.08221797323135778,7-9 vs. DNNs
2188,age3-,age5-,0.52,0.84,0.6666666666666666,10-12 vs. Adults
2189,age3-,age5-,0.52,0.84,0.6666666666666666,10-12 vs. Adults
2190,age3-,age5-,0.528,0.8,0.576271186440678,10-12 vs. Adults
2223,age3-,vgg19-,0.408,0.44,0.054054054054054015,10-12 vs. DNNs
2224,age3-,BiTM_resnetv2_152x2-,0.5519999999999999,0.68,0.2857142857142859,10-12 vs. DNNs
2231,age3-,ResNeXt101_32x16d_swsl-,0.528,0.64,0.2372881355932203,10-12 vs. DNNs
2236,age3-,resnext101_32x8d-,0.464,0.48,0.029850746268656737,10-12 vs. DNNs
2239,age3-,swag_regnety_128gf_in1k-,0.6,0.6,0.0,10-12 vs. DNNs
2244,age5-,age5-,0.5796875,0.8,0.5241635687732343,Adults vs. Adults
2245,age5-,age5-,0.6062500000000001,0.7875,0.4603174603174602,Adults vs. Adults
2278,age5-,vgg19-,0.3140625,0.275,-0.05694760820045557,Adults vs. DNNs
2279,age5-,BiTM_resnetv2_152x2-,0.6221874999999999,0.8,0.47063688999172903,Adults vs. DNNs
2286,age5-,ResNeXt101_32x16d_swsl-,0.5903125,0.775,0.4508009153318078,Adults vs. DNNs
2291,age5-,resnext101_32x8d-,0.4096875,0.45,0.06829010058231873,Adults vs. DNNs
2294,age5-,swag_regnety_128gf_in1k-,0.6965625,0.75,0.17610710607621016,Adults vs. DNNs
2299,age5-,age5-,0.59375,0.8125,0.5384615384615384,Adults vs. Adults
2332,age5-,vgg19-,0.3359375,0.35,0.021176470588235262,Adults vs. DNNs
2333,age5-,BiTM_resnetv2_152x2-,0.6078125,0.75,0.3625498007968128,Adults vs. DNNs
2340,age5-,ResNeXt101_32x16d_swsl-,0.5796875,0.675,0.22676579925650564,Adults vs. DNNs
2345,age5-,resnext101_32x8d-,0.4203125,0.4,-0.03504043126684628,Adults vs. DNNs
2348,age5-,swag_regnety_128gf_in1k-,0.6734375,0.7,0.08133971291866009,Adults vs. DNNs
2385,age5-,vgg19-,0.28125,0.2375,-0.06086956521739133,Adults vs. DNNs
2386,age5-,BiTM_resnetv2_152x2-,0.6437499999999999,0.7625,0.3333333333333333,Adults vs. DNNs
2393,age5-,ResNeXt101_32x16d_swsl-,0.6062500000000001,0.7375,0.3333333333333333,Adults vs. DNNs
2398,age5-,resnext101_32x8d-,0.39375,0.3875,-0.010309278350515427,Adults vs. DNNs
2401,age5-,swag_regnety_128gf_in1k-,0.7312500000000001,0.7625,0.11627906976744147,Adults vs. DNNs
3574,vgg19-,BiTM_resnetv2_152x2-,0.24843750000000006,0.25,0.0020790020790020353,DNNs vs. DNNs
3581,vgg19-,ResNeXt101_32x16d_swsl-,0.3140625,0.325,0.015945330296127547,DNNs vs. DNNs
3586,vgg19-,resnext101_32x8d-,0.6859375,0.675,-0.034825870646765955,DNNs vs. DNNs
3589,vgg19-,swag_regnety_128gf_in1k-,0.09531249999999998,0.075,-0.022452504317789283,DNNs vs. DNNs
3600,BiTM_resnetv2_152x2-,ResNeXt101_32x16d_swsl-,0.6221874999999999,0.8,0.47063688999172903,DNNs vs. DNNs
3605,BiTM_resnetv2_152x2-,resnext101_32x8d-,0.3778125,0.4,0.03566047212456056,DNNs vs. DNNs
3608,BiTM_resnetv2_152x2-,swag_regnety_128gf_in1k-,0.7659374999999999,0.8,0.14552736982643566,DNNs vs. DNNs
3710,ResNeXt101_32x16d_swsl-,resnext101_32x8d-,0.4096875,0.45,0.06829010058231873,DNNs vs. DNNs
3713,ResNeXt101_32x16d_swsl-,swag_regnety_128gf_in1k-,0.6965625,0.725,0.09371781668383113,DNNs vs. DNNs
3758,resnext101_32x8d-,swag_regnety_128gf_in1k-,0.3034374999999999,0.325,0.03095558546433392,DNNs vs. DNNs
